id,text,class,language
102,Le bruit de la photo gâche sa clarté. Pouvez-vous m'aider à l'atténuer ?,noise,fr
103,El ruido de la foto está arruinando su claridad. ¿Puedes ayudar a suavizarlo?,noise,es
104,"Das Rauschen des Fotos beeinträchtigt seine Klarheit. Können Sie helfen, das Problem zu glätten?",noise,de
105,De ruis van de foto verpest de helderheid. Kunt u helpen het glad te strijken?,noise,nl
106,The haze in this image is making it look blurry. Can you fix it for me?,haze,en
107,La brume sur cette image la rend floue. Pouvez-vous le réparer pour moi ?,haze,fr
108,La neblina en esta imagen hace que se vea borrosa. ¿Puedes arreglarlo por mí?,haze,es
109,Der Dunst in diesem Bild lässt es verschwommen erscheinen. Können Sie es für mich reparieren?,haze,de
110,Door de waas in deze afbeelding ziet het er wazig uit. Kunt u het voor mij repareren?,haze,nl
111,Please brighten the starfish so its arms are clearly visible even against the reef.,UWIR,en
112,"Veuillez éclaircir l'étoile de mer pour que ses bras soient clairement visibles, même contre le récif.",UWIR,fr
113,Ilumine la estrella de mar para que sus brazos sean claramente visibles incluso contra el arrecife.,UWIR,es
114,"Bitte leuchten Sie den Seestern so auf, dass seine Arme auch vor dem Riff deutlich sichtbar sind.",UWIR,de
115,"Maak de zeester helderder, zodat zijn armen zelfs tegen het rif duidelijk zichtbaar zijn.",UWIR,nl
116,Could you make the school of fish near the surface more pronounced?,UWIR,en
117,Pourriez-vous rendre plus prononcé le banc de poissons près de la surface ?,UWIR,fr
118,¿Podrías hacer más pronunciado el banco de peces cerca de la superficie?,UWIR,es
119,Könnten Sie den Fischschwarm nahe der Oberfläche stärker hervorheben?,UWIR,de
120,Kun je de school vissen aan de oppervlakte duidelijker maken?,UWIR,nl
121,The haziness is obscuring the subject in this image. Could you clean it up?,haze,en
122,Le flou obscurcit le sujet de cette image. Pourriez-vous le nettoyer ?,haze,fr
123,La neblina oscurece al sujeto en esta imagen. ¿Podrías limpiarlo?,haze,es
124,Die Unschärfe verdeckt das Motiv in diesem Bild. Könnten Sie es aufräumen?,haze,de
125,De wazigheid verduistert het onderwerp in deze afbeelding. Zou jij het kunnen opruimen?,haze,nl
126,Could you clean up this blurry image and make it more defined?,blur,en
127,Pourriez-vous nettoyer cette image floue et la rendre plus définie ?,blur,fr
128,¿Podrías limpiar esta imagen borrosa y hacerla más definida?,blur,es
129,Könnten Sie dieses verschwommene Bild bereinigen und es klarer machen?,blur,de
130,Kunt u dit wazige beeld opruimen en duidelijker maken?,blur,nl
131,Could you restore the deep red shade of the sponge in the background crevice?,UWIR,en
132,Pourriez-vous restaurer la teinte rouge foncé de l'éponge dans la crevasse du fond ?,UWIR,fr
133,¿Podrías restaurar el tono rojo intenso de la esponja en la grieta del fondo?,UWIR,es
134,Könnten Sie den tiefroten Farbton des Schwamms in der Hintergrundspalte wiederherstellen?,UWIR,de
135,Kunt u de dieprode tint van de spons in de spleet op de achtergrond herstellen?,UWIR,nl
136,Can you brighten the dark parts of this image to improve the clarity?,LLIE,en
137,Pouvez-vous éclaircir les parties sombres de cette image pour améliorer la clarté ?,LLIE,fr
138,¿Puedes iluminar las partes oscuras de esta imagen para mejorar la claridad?,LLIE,es
139,"Können Sie die dunklen Teile dieses Bildes aufhellen, um die Klarheit zu verbessern?",LLIE,de
140,Kun je de donkere delen van deze afbeelding helderder maken om de helderheid te verbeteren?,LLIE,nl
141,Please increase the resolution of this mountain landscape photo so the tree lines look natural when viewed in large format.,SR,en
142,Veuillez augmenter la résolution de cette photo de paysage de montagne afin que les limites des arbres paraissent naturelles lorsqu'elles sont vues en grand format.,SR,fr
143,Aumente la resolución de esta fotografía de paisaje de montaña para que las líneas de los árboles luzcan naturales cuando se vean en gran formato.,SR,es
144,"Bitte erhöhen Sie die Auflösung dieses Berglandschaftsfotos, damit die Baumgrenzen bei der Betrachtung im Großformat natürlich aussehen.",SR,de
145,"Verhoog de resolutie van deze berglandschapsfoto, zodat de boomlijnen er natuurlijk uitzien als ze op groot formaat worden bekeken.",SR,nl
146,The rain is making this picture look unappealing. Can you brighten it up and fix it?,rain,en
147,La pluie rend cette photo peu attrayante. Pouvez-vous l'éclairer et le réparer ?,rain,fr
148,La lluvia hace que esta imagen parezca poco atractiva. ¿Puedes iluminarlo y arreglarlo?,rain,es
149,Der Regen lässt dieses Bild unattraktiv erscheinen. Können Sie es aufhellen und reparieren?,rain,de
150,Door de regen ziet deze foto er onaantrekkelijk uit. Kun jij het opfleuren en repareren?,rain,nl
151,The hazy overlay is making this photo look unprofessional. Could you fix it?,haze,en
152,La superposition floue donne à cette photo un aspect non professionnel. Pourriez-vous le réparer ?,haze,fr
153,La superposición borrosa hace que esta foto parezca poco profesional. ¿Podrías arreglarlo?,haze,es
154,Durch die verschwommene Überlagerung wirkt dieses Foto unprofessionell. Könnten Sie es reparieren?,haze,de
155,De wazige overlay zorgt ervoor dat deze foto er onprofessioneel uitziet. Kun je het repareren?,haze,nl
156,Could you sharpen the fine structure of the branching coral while keeping the background water smooth and soft?,UWIR,en
157,Pourriez-vous affiner la structure fine du corail ramifié tout en gardant l'eau de fond lisse et douce ?,UWIR,fr
158,¿Podrías afinar la fina estructura del coral ramificado y al mismo tiempo mantener el agua del fondo suave y tersa?,UWIR,es
159,Könnten Sie die feine Struktur der verzweigten Koralle schärfen und gleichzeitig das Hintergrundwasser glatt und weich halten?,UWIR,de
160,Kun jij de fijne structuur van het vertakkende koraal scherper maken en tegelijkertijd het achtergrondwater glad en zacht houden?,UWIR,nl
161,"This image has poor lighting, could you improve the brightness?",LLIE,en
162,"Cette image est mal éclairée, pourriez-vous améliorer la luminosité ?",LLIE,fr
163,"Esta imagen tiene poca iluminación, ¿podrías mejorar el brillo?",LLIE,es
164,Dieses Bild hat eine schlechte Beleuchtung. Könnten Sie die Helligkeit verbessern?,LLIE,de
165,Deze afbeelding heeft slechte verlichting. Kunt u de helderheid verbeteren?,LLIE,nl
166,This picture is covered in rain streaks. Can you remove them and improve the clarity?,rain,en
167,Cette image est couverte de traînées de pluie. Pouvez-vous les supprimer et améliorer la clarté ?,rain,fr
168,Esta imagen está cubierta de rayas de lluvia. ¿Puedes eliminarlos y mejorar la claridad?,rain,es
169,Dieses Bild ist mit Regenstreifen bedeckt. Können Sie sie entfernen und die Klarheit verbessern?,rain,de
170,Deze foto is bedekt met regenstrepen. Kun je ze verwijderen en de duidelijkheid verbeteren?,rain,nl
171,Can you reduce the noise in this image while maintaining its natural look?,noise,en
172,Pouvez-vous réduire le bruit de cette image tout en conservant son aspect naturel ?,noise,fr
173,¿Puedes reducir el ruido en esta imagen manteniendo su aspecto natural?,noise,es
174,Können Sie das Rauschen in diesem Bild reduzieren und gleichzeitig sein natürliches Aussehen beibehalten?,noise,de
175,Kunt u de ruis in deze afbeelding verminderen terwijl de natuurlijke uitstraling behouden blijft?,noise,nl
176,"I want to use this picture for a project, but the noise is ruining it. Can you fix that?",noise,en
177,"Je veux utiliser cette image pour un projet, mais le bruit le gâche. Pouvez-vous réparer ça ?",noise,fr
178,"Quiero usar esta imagen para un proyecto, pero el ruido la está arruinando. ¿Puedes arreglar eso?",noise,es
179,"Ich möchte dieses Bild für ein Projekt verwenden, aber der Lärm ruiniert es. Können Sie das beheben?",noise,de
180,"Ik wil deze foto gebruiken voor een project, maar het geluid verpest het. Kun je dat oplossen?",noise,nl
181,Can you remove the hazy effect and make this picture look more vibrant?,haze,en
182,Pouvez-vous supprimer l'effet flou et rendre cette image plus vibrante ?,haze,fr
183,¿Puedes eliminar el efecto brumoso y hacer que esta imagen luzca más vibrante?,haze,es
184,Können Sie den Unschärfeeffekt entfernen und diesem Bild ein lebendigeres Aussehen verleihen?,haze,de
185,Kun jij het wazige effect verwijderen en deze foto er levendiger laten uitzien?,haze,nl
186,The blur in this image is ruining the photo. Can you fix it?,blur,en
187,Le flou sur cette image gâche la photo. Pouvez-vous le réparer ?,blur,fr
188,El desenfoque de esta imagen está arruinando la foto. ¿Puedes arreglarlo?,blur,es
189,Die Unschärfe in diesem Bild ruiniert das Foto. Können Sie es reparieren?,blur,de
190,De onscherpte in deze afbeelding verpest de foto. Kun je het repareren?,blur,nl
191,Please enhance this night city photo so the neon signs and window lights look clear even in large prints.,SR,en
192,"Veuillez améliorer cette photo de ville nocturne afin que les enseignes au néon et les lumières des fenêtres soient claires, même sur les grands tirages.",SR,fr
193,Mejore esta foto de la ciudad nocturna para que los letreros de neón y las luces de las ventanas se vean claros incluso en impresiones grandes.,SR,es
194,"Bitte verbessern Sie dieses nächtliche Stadtfoto, damit die Leuchtreklamen und Fensterlichter auch in großen Ausdrucken deutlich zu sehen sind.",SR,de
195,Verbeter deze nachtelijke stadsfoto zodat de neonreclames en raamverlichting er zelfs op grote afdrukken duidelijk uitzien.,SR,nl
196,Can you adjust the exposure and make this dark photo clearer?,LLIE,en
197,Pouvez-vous ajuster l'exposition et rendre cette photo sombre plus claire ?,LLIE,fr
198,¿Puedes ajustar la exposición y aclarar esta foto oscura?,LLIE,es
199,Können Sie die Belichtung anpassen und dieses dunkle Foto klarer machen?,LLIE,de
200,Kun jij de belichting aanpassen en deze donkere foto duidelijker maken?,LLIE,nl
201,I need this photo to be clearer. Could you fix the blurriness?,blur,en
202,J'ai besoin que cette photo soit plus claire. Pourriez-vous corriger le flou ?,blur,fr
203,Necesito que esta foto sea más clara. ¿Podrías arreglar la borrosidad?,blur,es
204,"Ich brauche dieses Foto, um es klarer zu machen. Könnten Sie die Unschärfe beheben?",blur,de
205,Ik heb deze foto nodig om duidelijker te zijn. Kunt u de onscherpte verhelpen?,blur,nl
206,Please brighten the sand and rocks so they look more tropical and inviting.,UWIR,en
207,Veuillez égayer le sable et les rochers pour qu'ils paraissent plus tropicaux et invitants.,UWIR,fr
208,Ilumine la arena y las rocas para que luzcan más tropicales y acogedoras.,UWIR,es
209,"Bitte hellen Sie den Sand und die Felsen auf, damit sie tropischer und einladender wirken.",UWIR,de
210,"Maak het zand en de rotsen lichter, zodat ze er tropischer en uitnodigender uitzien.",UWIR,nl
211,Could you brighten this low-light photo and adjust the exposure?,LLIE,en
212,Pourriez-vous éclaircir cette photo en basse lumière et ajuster l'exposition ?,LLIE,fr
213,¿Podrías iluminar esta foto con poca luz y ajustar la exposición?,LLIE,es
214,Könnten Sie dieses Foto bei schlechten Lichtverhältnissen aufhellen und die Belichtung anpassen?,LLIE,de
215,Kunt u deze foto bij weinig licht helderder maken en de belichting aanpassen?,LLIE,nl
216,Can you improve the clarity of this image by removing the blur?,blur,en
217,Pouvez-vous améliorer la clarté de cette image en supprimant le flou ?,blur,fr
218,¿Puedes mejorar la claridad de esta imagen eliminando el desenfoque?,blur,es
219,"Können Sie die Klarheit dieses Bildes verbessern, indem Sie die Unschärfe entfernen?",blur,de
220,Kunt u de helderheid van deze afbeelding verbeteren door de onscherpte te verwijderen?,blur,nl
221,The rain is making the subject of this image hard to see. Can you sharpen it?,rain,en
222,La pluie rend le sujet de cette image difficile à voir. Pouvez-vous l'aiguiser ?,rain,fr
223,La lluvia hace que sea difícil ver al sujeto de esta imagen. ¿Puedes afilarlo?,rain,es
224,Der Regen macht das Motiv dieses Bildes schwer zu erkennen. Kannst du es schärfen?,rain,de
225,Door de regen is het onderwerp van deze foto moeilijk te zien. Kun je het slijpen?,rain,nl
226,Please super-resolve this amusement park photo so the rollercoaster rails and people’s faces look sharp.,SR,en
227,Veuillez super-résoudre cette photo du parc d'attractions pour que les rails des montagnes russes et les visages des gens soient nets.,SR,fr
228,"Por favor, resuelva esta foto del parque de diversiones para que los rieles de la montaña rusa y los rostros de las personas se vean nítidos.",SR,es
229,"Bitte überarbeiten Sie die Auflösung dieses Vergnügungsparkfotos, damit die Schienen der Achterbahn und die Gesichter der Menschen scharf aussehen.",SR,de
230,"Geef deze pretparkfoto een superresolutie, zodat de rails van de achtbaan en de gezichten van mensen er scherp uitzien.",SR,nl
231,Can you enhance this photo by removing the noise without losing any details?,noise,en
232,Pouvez-vous améliorer cette photo en supprimant le bruit sans perdre aucun détail ?,noise,fr
233,¿Puedes mejorar esta foto eliminando el ruido sin perder ningún detalle?,noise,es
234,"Können Sie dieses Foto verbessern, indem Sie das Rauschen entfernen, ohne dass Details verloren gehen?",noise,de
235,Kun je deze foto verbeteren door de ruis te verwijderen zonder dat er details verloren gaan?,noise,nl
236,Could you help make this low-light photo clearer and brighter?,LLIE,en
237,Pourriez-vous nous aider à rendre cette photo en basse lumière plus claire et plus lumineuse ?,LLIE,fr
238,¿Podrías ayudar a que esta foto con poca luz sea más clara y brillante?,LLIE,es
